"FormKey","EditorID","Gated","Class"
"089931:Skyrim.esm","LItemEnchWeaponWarhammer","True","both"
"0FDA08:Skyrim.esm","SublistEnchArmorDragonscaleGauntlets04","False","both"
"1072EE:Skyrim.esm","SublistEnchDwarvenWarhammerAbsorbStamina","True","both"
"02C440:Dragonborn.esm","DLC2LootArrowsAll15","True","container-only"
"0B4204:Skyrim.esm","LootDraugrGems100","False","container-only"
"0FD9AD:Skyrim.esm","SublistEnchArmorEbonyShield05","False","both"
"107328:Skyrim.esm","SublistEnchGlassWarAxeAbsorbHealth","True","both"
"107322:Skyrim.esm","SublistEnchGlassMaceAbsorbHealth","True","both"
"08A9EF:Skyrim.esm","SublistEnchDaedricBowSoulTrap","True","both"
"01D292:Skyrim.esm","SublistEnchElvenBowStamina","True","both"
"070FFA:Skyrim.esm","LootVampireScrolls10","False","both"
"089C1B:Skyrim.esm","SublistEnchEbonyBattleaxeFear","True","both"
"02AACD:Dragonborn.esm","DLC2SublistEnchNordicWarhammerBanish","True","container-only"
"016743:Skyrim.esm","LItemArmorHelmetAny","False","container-only"
"02BA72:Dragonborn.esm","DLC2SublistEnchArmorChitinLightGauntlets03","False","container-only"
"02AADC:Dragonborn.esm","DLC2SublistEnchNordicWarAxeAbsorbHealth","True","both"
"02B9CC:Dragonborn.esm","DLC2SublistEnchStalhrimSwordShock","True","container-only"
"01D283:Skyrim.esm","SublistEnchDwarvenWarhammerTurn","True","both"
"0FD9CD:Skyrim.esm","SublistEnchArmorDragonplateHelmet05","False","both"
"08A14D:Skyrim.esm","SublistEnchEbonyWarAxeStamina","True","both"
"01D2AE:Skyrim.esm","SublistEnchElvenSwordFrost","True","both"
"05BF01:Skyrim.esm","SublistEnchIronMaceStamina","True","both"
"02C45D:Dragonborn.esm","DLC2LootWerewolfChestBossBase","False","container-only"
"10FAF5:Skyrim.esm","LItemArrowsAllBest","True","both"
"087782:Skyrim.esm","LootBanditWeapon50","False","container-only"
"10559C:Skyrim.esm","OutfitListHoldGuardHelmetsEastmarch","False","actor-only"
"10F9CE:Skyrim.esm","LItemIngredientsUndergroundUncommon","False","both"
"014750:Dawnguard.esm","DLC1DeathItemFrostGiant","False","unreached"
"0A6A21:Skyrim.esm","LItemEnchSteelGreatsword","False","both"
"101074:Skyrim.esm","LItemEnchJewelryAll75","False","container-only"
"02BC12:Dragonborn.esm","DLC2LItemWeaponSword","True","both"
"01D289:Skyrim.esm","SublistEnchElvenBattleaxeSoulTrap","True","both"
"0AE743:Skyrim.esm","SublistEnchOrcishBowTurn","True","both"
"016577:Skyrim.esm","LItemWeaponMace","True","both"
"0E0FDE:Skyrim.esm","LItemStaffFirebolt50","False","actor-only"
"101C89:Skyrim.esm","LItemFoodHonningbrewMead100","False","container-only"
"03D240:Dragonborn.esm","DLC2DeathItemWerebear","False","unreached"
"032C75:Dragonborn.esm","DLC2LootRieklingJunk90","False","container-only"
"02432D:Skyrim.esm","LItemDraugr05EWeapon1H","False","actor-only"
"10C1E2:Skyrim.esm","LItemIngredientGarlic75","False","container-only"
"08A144:Skyrim.esm","SublistEnchEbonySwordTurn","True","both"
"0CAEFF:Skyrim.esm","LItemEnchElvenBattleaxe","False","both"
"02AAE0:Dragonborn.esm","DLC2SublistEnchNordicSwordBanish","True","container-only"
"02AAF4:Dragonborn.esm","DLC2SublistEnchNordicMaceSoulTrap","True","container-only"
"02C496:Dragonborn.esm","DLC2SublistEnchStahlrimGreatswordChaos","True","container-only"
"0D8E89:Skyrim.esm","TGCoinPurseGoldSmall","False","unreached"
"02E45C:Skyrim.esm","MS09Reward","False","unreached"
"08C857:Skyrim.esm","SublistEnchDaedricWarhammerParalyze","True","both"
"1072CA:Skyrim.esm","SublistEnchDaedricDaggerAbsorbStamina","True","both"
"0FDA0F:Skyrim.esm","LItemEnchArmorHeavyCuirassNoDragon","True","both"
"089922:Skyrim.esm","SublistEnchIronWarhammerMagicka","True","both"
"0DDD7B:Skyrim.esm","LItemEnchDaedricGreatswordBoss","False","unreached"
"0DDD94:Skyrim.esm","LItemEnchDwarvenMaceBoss","False","actor-only"
"08A104:Skyrim.esm","SublistEnchEbonyMaceFire","True","both"
"070E35:Skyrim.esm","WIChangeLocation05GiftChild","False","unreached"
"071641:Skyrim.esm","LootCWImperialsArmor100","False","container-only"
"070EB0:Skyrim.esm","LootVampireArmor100","False","unreached"
"03AD99:Skyrim.esm","DeathItemSkeever","False","unreached"
"0B1FEB:Skyrim.esm","PerkInvestorWinterholdGeneralList","False","container-only"
"00A945:Dawnguard.esm","DLC01SoulLeveledList","False","unreached"
"0165BE:Skyrim.esm","LItemWeaponWarAxeTown","True","both"
"1072D4:Skyrim.esm","SublistENchDaedricWarAxeAbsorbHealth","True","both"
"0B4209:Skyrim.esm","LootDraugrChestBossBase","False","container-only"
"074A22:Skyrim.esm","LItemPoisonDamageStaminaRate","True","unreached"
"08B606:Skyrim.esm","SublistEnchDaedricGreatswordParalyze","True","both"
"064A65:Skyrim.esm","LItemDA13ArmorHelmetHeavy","True","actor-only"
"01C92A:Skyrim.esm","SublistEnchOrcishWarAxeMagicka","True","both"
"09BC30:Skyrim.esm","LItemBlacksmithWeapon75","False","container-only"
"10C1EE:Skyrim.esm","LItemBarrelIngredientsUncommonSame100","False","container-only"
"10FF09:Skyrim.esm","PenitusGear","False","actor-only"
"0ABF47:Skyrim.esm","ArmorStormcloakSet","False","actor-only"
"01D259:Skyrim.esm","SublistEnchDwarvenDaggerSoulTrap","True","both"
"0DDD63:Skyrim.esm","LItemDraugr02BossWeapon2HMagic","True","actor-only"
"084B67:Skyrim.esm","SublistEnchArmorElvenShield04","False","both"
"0C9A2C:Skyrim.esm","LItemEnchOrcishWeaponMagicka","False","unreached"
"02AAF1:Dragonborn.esm","DLC2SublistEnchNordicMaceMagicka","True","container-only"
"0FD99C:Skyrim.esm","SublistEnchArmorOrcishShield03","False","both"
"0F6F28:Skyrim.esm","SublistArmorSteelHelmetVariants","False","both"
"10CD60:Skyrim.esm","LItemFoodFishClam75","False","container-only"
"000F17:Skyrim.esm","SublistWeaponWarAxeDaedric05","False","both"
"0154E4:Skyrim.esm","dunMarkarthWizardMeleeSecurityHelmet","True","actor-only"
"0DDD9A:Skyrim.esm","LItemEnchSteelMaceBoss","False","actor-only"
"03A166:Skyrim.esm","LItemPotionFortifyMagicSkills","False","both"
"017114:Skyrim.esm","LootSilverHandGold","False","actor-only"
"000EF1:Skyrim.esm","SublistArmorCuirassDaedric05","False","both"
"06852A:Skyrim.esm","LItemSoulGemEmptyTown","True","unreached"
"0FD9A9:Skyrim.esm","SublistEnchArmorEbonyGauntlets04","False","both"
"0A3FB5:Skyrim.esm","LItemGutterSaintGloves","False","actor-only"
"0A44CC:Skyrim.esm","LItemScrolls","True","unreached"
"02B0A3:Dragonborn.esm","DLC2SublistEnchNordicBattleaxeAbsorbStamina","True","container-only"
"08FFED:Skyrim.esm","LItemEnchOrcishBattleaxeStamina","True","unreached"
"10FE67:Skyrim.esm","TG02MercLItemWeaponArrows","True","actor-only"
"0A69EE:Skyrim.esm","SublistEnchSteelMaceMagicka","True","both"
"10732E:Skyrim.esm","SublistEnchOrcishBattleaxeAbsorbHealth","True","both"
"000EDB:Skyrim.esm","LItemEnchWeaponBattleaxeBlacksmith","True","container-only"
"0FD9F6:Skyrim.esm","SublistEnchArmorGlassBoots05","False","both"
"0348F5:Skyrim.esm","LootBanditEnchWeapons100","False","container-only"
"0C1E7B:Skyrim.esm","MGR21BookList","False","unreached"
"0DE4D3:Skyrim.esm","OutfitListGuardWinterhold","False","actor-only"
"08B615:Skyrim.esm","SublistEnchDaedricSwordBanish","True","both"
"03AD7D:Skyrim.esm","DeathItemDog","False","unreached"
"0CB3B9:Skyrim.esm","LItemEnchGlassSword","False","both"
"000EF2:Skyrim.esm","SublistArmorCuirassDragonPlate05","False","both"
"016740:Skyrim.esm","LItemArmorHelmetHeavy","True","container-only"
"10BF71:Skyrim.esm","LItemFoodAppleGreen","False","container-only"
"10FABD:Skyrim.esm","LItemForswornArrows","False","actor-only"
"02C43C:Dragonborn.esm","DLC2DeathItemNetch","False","unreached"
"10FDEB:Skyrim.esm","VendorEorlundSkyforgeSteelSet","False","container-only"
"065A57:Skyrim.esm","LItemPotionFortifySneakBest","True","both"
"01D268:Skyrim.esm","SublistEnchDwarvenMaceShock","True","both"
"0B5076:Skyrim.esm","SublistEnchArmorLeatherGauntlets03","False","both"
"011D69:Dawnguard.esm","DLC1DeathItemHarkon","False","unreached"
"08A38F:Skyrim.esm","LItemSoldierSonsGauntlets","True","unreached"
"020681:Dragonborn.esm","DLC2SpellBookAshRune","False","container-only"
"10F9B0:Skyrim.esm","LItemRobesConjuration","True","container-only"
"089C19:Skyrim.esm","SublistEnchEbonyBattleaxeBanish","True","both"
"04B584:Skyrim.esm","LItemEnchSteelWarAxe","False","both"
"0FD9EE:Skyrim.esm","SublistEnchArmorGlassCuirass03","False","both"
"08FFE8:Skyrim.esm","LItemEnchOrcishBattleaxeFire","True","unreached"
"017068:Skyrim.esm","LItemSoldierImperialGauntletsBest","False","unreached"
"070C58:Skyrim.esm","LootWerewolfChestPotions25","False","container-only"
"08FFF9:Skyrim.esm","LootHagravenLockpick15","False","container-only"
"0CB3CD:Skyrim.esm","LItemEnchEbonyWarhammer","False","both"
"02B0A1:Dragonborn.esm","DLC2SublistEnchNordicBattleaxeAbsorbHealth","True","container-only"
"10731C:Skyrim.esm","SublistEnchGlassDaggerAbsorbHealth","True","both"
"000F3A:Skyrim.esm","SublistEnchArmorHelmet05Dragonplate05","False","both"
"02B9BA:Dragonborn.esm","DLC2SublistEnchStalhrimMaceFear","True","container-only"
"10F9B4:Skyrim.esm","LootEnchRobes15","False","container-only"
"089914:Skyrim.esm","SublistEnchIronDaggerMagicka","True","both"
"00D0E9:Dawnguard.esm","DLC1SublistEnchCrossbowFire","True","actor-only"
"01CE71:Skyrim.esm","SublistEnchDwarvenBowShock","True","both"
"09BC44:Skyrim.esm","LItemWeaponWarAxeBlacksmith","True","both"
"10CD5E:Skyrim.esm","LItemFoodFishList","False","container-only"
"10F8B4:Skyrim.esm","AtrFrgRecipeList","False","actor-only"
"02AADD:Dragonborn.esm","DLC2SublistEnchNordicSwordAbsorbHealth","True","container-only"
"065A93:Skyrim.esm","LItemPoisonDrainConjurationBest","False","both"
"0A6A33:Skyrim.esm","LItemEnchSteelWeaponFrost","False","unreached"
"01673B:Skyrim.esm","LItemArmorBootsLight","True","both"
"0899C9:Skyrim.esm","SublistEnchGlassBattleaxeBanish","True","both"
"02C45C:Dragonborn.esm","DLC2LootWerebeastEnchWeapon15","False","container-only"
"01FF0F:Dragonborn.esm","DLC2LItemWeaponMaceDremora","True","both"
"06A3D2:Skyrim.esm","LootForswornEnchItem25","False","container-only"
"0CB020:Skyrim.esm","LItemEnchGlassBow","False","both"
"098E5E:Skyrim.esm","LItemInnRuralDrink","False","both"
"011BDA:Dawnguard.esm","DLC1DeathItemSoulMan","False","unreached"
"0D54C0:Skyrim.esm","VendorGoldFenceStage01","False","container-only"
"000F14:Skyrim.esm","SublistWeaponMaceDaedricBest05","False","actor-only"
"01D286:Skyrim.esm","SublistEnchElvenBattleaxeFrost","True","both"
"01EBC5:Skyrim.esm","LootFalmerArmor15","False","container-only"
"101C8A:Skyrim.esm","LItemFoodHonningbrewMead75","False","container-only"
"0FD9AA:Skyrim.esm","SublistEnchArmorEbonyGauntlets05","False","both"
"03AD7F:Skyrim.esm","DeathItemDraugr","False","unreached"
"09CD43:Skyrim.esm","LItemApothecaryPotionCureHMS75","False","both"
"039ED2:Skyrim.esm","LItemPotionFortifyDestruction","True","both"
"00F1B2:Dawnguard.esm","DLC1VendorGadgetsSorineJurardBoltsEnhanced25","False","container-only"
"10FAD9:Skyrim.esm","DeathItemThalmor","False","unreached"
"01D29C:Skyrim.esm","SublistEnchElvenGreatswordFear","True","both"
"000F4F:Skyrim.esm","SublistEnchArmorHelmet05Dragonscale05","False","both"
"0F652F:Skyrim.esm","LItemWeaponNightingaleBow","True","unreached"
"02BA66:Dragonborn.esm","DLC2SublistEnchArmorChitinLightBoots03","False","container-only"
"0DDD77:Skyrim.esm","LItemEnchGlassBattleaxeBoss","False","actor-only"
"01EBD4:Skyrim.esm","LootFalmerChestPotions15","False","container-only"
"0FD838:Skyrim.esm","CWFortSoldierWoundedTentChestList","False","container-only"
"10FAFC:Skyrim.esm","CWSoldierImperialGearNoTorch","False","actor-only"
"10C1E3:Skyrim.esm","LItemIngredientGarlic","False","container-only"
"0638B7:Skyrim.esm","LItemSoulGemRandom","False","both"
"01D282:Skyrim.esm","SublistEnchDwarvenWarhammerStamina","True","both"
"065A5B:Skyrim.esm","LItemPotionFortifyStaminaRateBest","True","unreached"
"0A6A28:Skyrim.esm","LItemEnchSteelWarhammer","False","both"
"07D97F:Skyrim.esm","SublistThalmorArrowsSteel","False","actor-only"
"02C48B:Dragonborn.esm","DLC2SublistEnchNordicBattleaxeChaos","True","container-only"
"065A42:Skyrim.esm","LItemPotionResistFrostBest","True","both"
"0899CD:Skyrim.esm","SublistEnchGlassBowFrost","True","both"
"08A102:Skyrim.esm","SublistEnchEbonyMaceBanish","True","both"
"011D6A:Dawnguard.esm","DLC1LItemEnchJewelryAllHarkon","False","unreached"
"0FD85F:Skyrim.esm","CWSoldierWoundedOutfitList","False","actor-only"
"10D95C:Skyrim.esm","LItemFoodCabbageSmall","False","container-only"
"000EF6:Skyrim.esm","SublistArmorGauntletsDragonplate05","False","both"
"089BB5:Skyrim.esm","SublistEnchGlassWarhammerStamina","True","both"
"1031BF:Skyrim.esm","LItemEnchArmorLightShieldSpecial","True","container-only"
"05BF00:Skyrim.esm","SublistEnchIronMaceMagicka","True","both"
"0154E5:Skyrim.esm","dunMarkarthWizardMeleeSecurityShield","True","actor-only"
"0F77F1:Skyrim.esm","DragonScales75","False","unreached"
"070F84:Skyrim.esm","LootVampireGems100","False","container-only"
"02B9B4:Dragonborn.esm","DLC2SublistEnchStalhrimGreatswordStamina","True","container-only"
"094070:Skyrim.esm","SublistEnchOrcishGreatswordFear","True","both"
"1072D3:Skyrim.esm","SublistEnchDaedricSwordAbsorbStamina","True","both"
"10F650:Skyrim.esm","LItemSpellTomes00AllDestruction","False","container-only"
"000EFD:Skyrim.esm","SublistArmorShieldDaedric05","False","both"
"03ADA1:Skyrim.esm","DeathItemChaurus","False","unreached"
"0A732C:Skyrim.esm","MGR20BookLvlItem","False","unreached"
"0CAF54:Skyrim.esm","LItemEnchElvenWeaponFrost","False","unreached"
"03FFFE:Skyrim.esm","LItemBook3All","False","both"
"0374FF:Dragonborn.esm","DLC2BlacksmithArmorExtra75","True","container-only"
"03D5D3:Dragonborn.esm","DLC2LItemAshHooperMeat","False","unreached"
"01D2AB:Skyrim.esm","SublistEnchElvenMaceTurn","True","both"
"0A69FA:Skyrim.esm","SublistEnchSteelGreatswordShock","True","both"
"02C441:Dragonborn.esm","DLC2LootDraugrWeapon15","False","container-only"
"01D271:Skyrim.esm","SublistEnchDwarvenSwordSoulTrap","True","both"
"100E85:Skyrim.esm","LItemEnchRingSkillMagic","False","both"
"0FF210:Skyrim.esm","TGCacheArrows50","False","container-only"
"02BA6E:Dragonborn.esm","DLC2SublistEnchArmorChitinLightCuirass04","False","container-only"
"01CB7D:Skyrim.esm","SublistEnchOrcishWarhammerSoultrap","True","both"
"0F6282:Skyrim.esm","LItemBlacksmithMinDagger","True","unreached"
"08B614:Skyrim.esm","SublistEnchDaedricMaceTurn","True","both"
"10DDBD:Skyrim.esm","LootDwarvenOre10","True","unreached"
"1034ED:Skyrim.esm","LItemWEBattlemageGauntlets50","True","actor-only"
"03AD82:Skyrim.esm","DeathItemDwarvenSphere","False","unreached"
"037844:Dragonborn.esm","DLC2VendorBlacksmithEnchArmor75","False","unreached"
"01C5E5:Skyrim.esm","SublistEnchOrcishSwordFrost","True","both"
"08A105:Skyrim.esm","SublistEnchEbonyMaceFrost","True","both"
"10FF77:Skyrim.esm","LItemAntlersLarge50","False","unreached"
"02E1E6:Skyrim.esm","LItemVampireBossWarAxe","True","unreached"
"0A69E6:Skyrim.esm","SublistEnchSteelBattleAxeFire","True","both"
"08FFE7:Skyrim.esm","LItemEnchOrcishBattleaxeAbsorb","True","unreached"
"0FD9FE:Skyrim.esm","SublistEnchArmorDragonscaleCuirass05","False","both"
"0D8E7D:Skyrim.esm","CoinPurseGoldMedium","False","actor-only"
"0AC969:Skyrim.esm","PerkInvestorWhiterunBlacksmithList","False","container-only"
"0CB3DF:Skyrim.esm","LItemEnchDaedricWarhammer","False","both"
"03AD80:Skyrim.esm","DeathItemDremora","False","unreached"
"06A3CD:Skyrim.esm","LootForswornArrows15","False","both"
"070C59:Skyrim.esm","LootWerewolfEnchWeapons100","False","container-only"
"0D8E7E:Skyrim.esm","CoinPurseGoldLarge","False","actor-only"
"08A149:Skyrim.esm","SublistEnchEbonyWarAxeMagicka","True","both"
"08FFF8:Skyrim.esm","LootForswornLockpick25","False","container-only"
"0899EB:Skyrim.esm","SublistEnchGlassMaceFrost","True","both"
"0DDD90:Skyrim.esm","LItemEnchIronSwordBoss","False","actor-only"
"03C40E:Dragonborn.esm","DLC2MQ06MiraakFightStaff","True","unreached"
"0374E8:Dragonborn.esm","DLC2LItemWeaponWarAxeTown","True","container-only"
"0374E0:Dragonborn.esm","DLC2LootLurkerGold","True","unreached"
"0CB021:Skyrim.esm","LItemEnchGlassDagger","False","both"
"10BF68:Skyrim.esm","LItemBarrelFoodSame","False","unreached"
"0C9A36:Skyrim.esm","LItemEnchDwarvenSword","False","both"
"017177:Skyrim.esm","LItemWeaponDaggerTown","True","actor-only"
"0DDD73:Skyrim.esm","LItemEnchDwarvenBattleaxeBoss","False","actor-only"
"10CD5F:Skyrim.esm","LItemFoodFishSalmon75","False","container-only"
"015CB4:Dawnguard.esm","DLC1SublistStaffDestructionFalmer","False","actor-only"
"01C509:Skyrim.esm","SublistEnchOrcishMaceTurn","True","both"
"0E3134:Skyrim.esm","CR06Gewgaw","False","unreached"
"0E0FD9:Skyrim.esm","LItemStaffConjuration25NPC","False","actor-only"
"07D97A:Skyrim.esm","LItemThalmorArmorNoHelmetAll","True","actor-only"
"01D2C0:Skyrim.esm","SublistEnchElvenWarhammerShock","True","both"
"08991D:Skyrim.esm","SublistEnchIronGreatswordSoulTrap","True","both"
"017024:Skyrim.esm","LItemWeaponBow","True","both"
"08A99F:Skyrim.esm","SublistEnchDaedricBattleAxeFire","True","both"
"0A44CB:Skyrim.esm","LItemScroll100Skill","False","both"
"0DDD83:Skyrim.esm","LItemEnchDaedricWarhammerBoss","False","unreached"
"0351D2:Skyrim.esm","LItemStaffAlteration25","False","both"
"011F3A:Dawnguard.esm","DLC1LItemDisguisedHunterInventory","False","actor-only"
"02BA60:Dragonborn.esm","DLC2SublistEnchArmorChitinLightHelmet03","False","container-only"
"01C67D:Skyrim.esm","SublistEnchOrcishSwordMagicka","True","both"
"01D265:Skyrim.esm","SublistEnchDwarvenMaceFire","True","both"
"02C490:Dragonborn.esm","DLC2SublistEnchNordicSwordChaos","True","container-only"
"05719F:Skyrim.esm","LItemArmorCuirassHeavyBest","True","unreached"
"037C2B:Skyrim.esm","LootGoldChange","False","both"
"01D28E:Skyrim.esm","SublistEnchElvenBowFrost","True","both"
"01D277:Skyrim.esm","SublistEnchDwarvenWarAxeMagicka","True","both"
"10DF6A:Skyrim.esm","LItemEnchNecklaceSneak","True","both"
"10732B:Skyrim.esm","SublistEnchGlassWarhammerAbsorbHealth","True","both"
"000EEE:Skyrim.esm","SublistArmorBootsDragonplate05","False","both"
"10FABF:Skyrim.esm","LItemWeaponDaggerForsworn","True","actor-only"
"0CB3C8:Skyrim.esm","LItemEnchEbonyDagger","False","both"
"0126B4:Dawnguard.esm","DLC1DawnGuardHelmet75","False","actor-only"
"10C460:Skyrim.esm","LItemVigilantHood","False","actor-only"
"0638B6:Skyrim.esm","SublistSoulGemFullBlack25","False","both"
"013739:Skyrim.esm","ArmorIronSetAll","False","actor-only"
"0A69EB:Skyrim.esm","SublistEnchSteelBattleAxeStamina","True","both"
"04B585:Skyrim.esm","LItemEnchWeaponMace","True","both"
"01D2B7:Skyrim.esm","SublistEnchElvenWarAxeMagicka","True","both"
"0DDD93:Skyrim.esm","LItemEnchDaedricMaceBoss","False","unreached"
"10C1E7:Skyrim.esm","LItemIngredientLavender","False","container-only"
"0899F8:Skyrim.esm","SublistEnchGlassSwordShock","True","both"
"02BC0F:Dragonborn.esm","DLC2LItemWeaponDagger","True","both"
"0FD9E7:Skyrim.esm","SublistEnchArmorScaledBoots04","False","both"
"0374F2:Dragonborn.esm","DLC2LItemArmorGauntletsLightTown","True","container-only"
"08A81F:Skyrim.esm","SublistEnchEbonyWarhammerFrost","True","both"
"105EEE:Skyrim.esm","LItemWarlockRobesEnchanting","False","unreached"
"08BB9A:Skyrim.esm","SublistEnchDaedricWarAxeShock","True","both"
"02B9D6:Dragonborn.esm","DLC2SublistEnchStalhrimWarAxeMagicka","True","both"
"02B9BD:Dragonborn.esm","DLC2SublistEnchStalhrimMaceMagicka","True","container-only"
"0F77F4:Skyrim.esm","LItemArmorHeavyAll","False","unreached"
"1031C2:Skyrim.esm","LItemArmorBootsHeavySpecial","True","container-only"
"01D25E:Skyrim.esm","SublistEnchDwarvenGreatswordFrost","True","both"
"089930:Skyrim.esm","LItemEnchWeaponGreatsword","True","container-only"
"10731B:Skyrim.esm","SublistEnchGlassBattleaxeAbsorbStamina","True","both"
"0AE735:Skyrim.esm","SublistEnchImperialBowFire","True","both"
"10D9D0:Skyrim.esm","LItemFoodMeatSalmon","False","container-only"
